46.174.52.17,27256,achievement_apg_r16c,17,2025-04-05-10:31:46,RU,3
194.61.25.5,27035,cp_orange_longway_e,1,2025-04-05-10:31:47,RU,3
193.221.192.49,27015,ctf_snowfort_2023,23,2025-04-05-10:31:47,RU,3
46.174.52.26,27276,ctf_2fort,2,2025-04-05-10:31:47,RU,3
158.255.2.173,27015,ctf_2fort,28,2025-04-05-10:31:47,RU,3
93.157.234.37,27015,achievement_idle_botbox_b1,14,2025-04-05-10:31:48,RU,3
46.174.52.103,27015,cp_dustbowl,4,2025-04-05-10:31:48,RU,3
193.221.192.50,27015,cp_dustbowl,2,2025-04-05-10:31:48,RU,3
46.174.52.103,27016,ctf_turbine,6,2025-04-05-10:31:49,RU,3
37.230.210.31,27016,ctf_doublecross,26,2025-04-05-10:31:49,RU,3
37.230.210.31,27015,ctf_2fort,42,2025-04-05-10:31:49,RU,3
193.221.192.48,27015,koth_harvest_final,4,2025-04-05-10:31:50,RU,3
146.59.52.20,27025,cp_dustbowl,18,2025-04-05-10:31:50,PL,3
31.186.81.147,27015,cp_orange_x5,4,2025-04-05-10:31:50,PL,3
146.59.52.20,27015,pl_upward,1,2025-04-05-10:31:50,PL,3
178.32.206.219,37685,plr_pipeline,19,2025-04-05-10:31:51,PL,3
178.32.206.219,30601,cp_gorge,9,2025-04-05-10:31:51,PL,3
178.32.206.219,26957,koth_lazarus,20,2025-04-05-10:31:51,PL,3
178.32.206.219,37885,pl_barnblitz,20,2025-04-05-10:31:52,PL,3
89.163.148.193,27050,pl_upward,1,2025-04-05-10:31:52,DE,3
89.163.148.193,27039,cp_dustbowl,3,2025-04-05-10:31:52,DE,3
89.163.148.193,27033,koth_harvest_final,1,2025-04-05-10:31:53,DE,3
89.163.148.193,27049,plr_hightower,1,2025-04-05-10:31:53,DE,3
89.163.148.193,27018,plr_pipeline,1,2025-04-05-10:31:53,DE,3
89.163.148.193,27032,pl_badwater,2,2025-04-05-10:31:54,DE,3
89.163.148.193,27048,ctf_doublecross,1,2025-04-05-10:31:54,DE,3
89.163.148.193,27016,ctf_2fort,2,2025-04-05-10:31:54,DE,3
89.163.148.193,27029,ctf_turbine,2,2025-04-05-10:31:54,DE,3
213.202.228.55,27315,achievement_engineer_day_fix,1,2025-04-05-10:31:55,DE,3
185.91.118.118,27010,surf_air_arena_v4,1,2025-04-05-10:31:55,CZ,3
176.9.123.229,27018,idle_sniper_war_v7,2,2025-04-05-10:31:55,DE,3
176.9.123.229,27026,ctf_2fort,2,2025-04-05-10:31:56,DE,3
176.9.123.229,27023,mge_training_v8_beta4b,1,2025-04-05-10:31:56,DE,3
176.9.123.229,27029,vsh_distillery,2,2025-04-05-10:31:56,DE,3
176.9.123.229,27015,surf_utopia_v3,1,2025-04-05-10:31:57,DE,3
176.9.123.229,27025,minecraftworld_fix_v16,4,2025-04-05-10:31:57,DE,3
176.9.123.229,27021,plr_hightower,1,2025-04-05-10:31:57,DE,3
176.9.123.229,27030,achievement_engineer,7,2025-04-05-10:31:58,DE,3
34.90.227.6,27016,jump_jurf_a2,1,2025-04-05-10:31:58,NL,3
185.107.97.13,27015,jump_christmas,2,2025-04-05-10:31:59,DE,3
185.107.97.11,27015,jump_academy2_rc9a,2,2025-04-05-10:31:59,DE,3
185.211.51.29,27140,achievement_idle_awesomeboxo31,4,2025-04-05-10:32:00,NL,3
185.211.51.11,27050,minecraftworld_fix_v16,1,2025-04-05-10:32:00,NL,3
185.211.51.39,27190,plr_highertwintower,6,2025-04-05-10:32:00,NL,3
185.107.97.12,27015,jump_cube_b6,3,2025-04-05-10:32:01,DE,3
185.107.97.9,27015,jump_academy2_rc9a,4,2025-04-05-10:32:01,DE,3
185.211.51.9,27040,cp_orange_x3_uublw_fix,3,2025-04-05-10:32:01,NL,3
178.33.39.169,39385,koth_nucleus,9,2025-04-05-10:32:02,DE,3
92.222.235.131,24901,pl_cactuscanyon,13,2025-04-05-10:32:02,FR,3
178.33.39.169,27438,pl_hasslecastle,15,2025-04-05-10:32:02,DE,3
135.125.189.212,27015,jump_airships_v2,3,2025-04-05-10:32:03,DE,3
92.222.235.131,31902,koth_suijin,18,2025-04-05-10:32:03,FR,3
92.222.235.131,25777,cp_gorge,18,2025-04-05-10:32:03,FR,3
178.33.39.169,27459,cp_steel,13,2025-04-05-10:32:03,DE,3
178.33.39.169,36058,pl_goldrush,15,2025-04-05-10:32:04,DE,3
92.222.235.131,26802,cp_mountainlab,21,2025-04-05-10:32:04,FR,3
188.165.27.233,37421,cp_granary,15,2025-04-05-10:32:04,FR,3
94.23.68.241,28660,ctf_doublecross,21,2025-04-05-10:32:05,FR,3
51.68.236.45,21654,cp_dustbowl,17,2025-04-05-10:32:05,FR,3
54.37.178.201,35131,cp_granary,13,2025-04-05-10:32:05,PT,3
178.32.46.89,23103,cp_gorge,7,2025-04-05-10:32:05,BE,3
188.165.184.118,39023,cp_granary,19,2025-04-05-10:32:06,FR,3
54.37.178.201,30460,ctf_sawmill,16,2025-04-05-10:32:06,PT,3
188.165.6.153,22631,cp_steel,22,2025-04-05-10:32:06,FR,3
178.33.116.130,31209,cp_dustbowl,16,2025-04-05-10:32:06,FR,3
54.36.45.248,37931,ctf_landfall,13,2025-04-05-10:32:07,ES,3
188.165.184.118,32092,pl_snowycoast,14,2025-04-05-10:32:07,FR,3
188.165.6.153,28568,plr_bananabay,11,2025-04-05-10:32:07,FR,3
213.32.108.79,37554,ctf_gorge,18,2025-04-05-10:32:08,NL,3
94.23.68.241,27589,pl_badwater,12,2025-04-05-10:32:08,FR,3
178.32.46.89,32167,cp_foundry,19,2025-04-05-10:32:08,BE,3
5.196.29.250,27015,achievement_engineer_day_fix3,8,2025-04-05-10:32:09,FR,3
164.132.201.109,27018,cp_hardwood_final,30,2025-04-05-10:32:09,FR,3
94.23.173.248,36033,koth_highpass,14,2025-04-05-10:32:09,CZ,3
188.165.27.233,24076,koth_slasher,11,2025-04-05-10:32:09,FR,3
91.121.209.48,27051,mvm_ma_ep2_3_v4,4,2025-04-05-10:32:10,FR,3
54.36.45.248,31006,ctf_foundry,23,2025-04-05-10:32:10,ES,3
188.165.6.153,28344,pl_badwater,11,2025-04-05-10:32:10,FR,3
94.23.173.248,33719,ctf_well,12,2025-04-05-10:32:11,CZ,3
54.37.178.201,36382,koth_viaduct,21,2025-04-05-10:32:11,PT,3
51.68.236.45,23790,pl_hasslecastle,19,2025-04-05-10:32:11,FR,3
213.32.108.79,26806,cp_mossrock,7,2025-04-05-10:32:11,NL,3
213.32.108.79,27052,pl_thundermountain,13,2025-04-05-10:32:12,NL,3
188.165.27.233,37439,ctf_hellfire,14,2025-04-05-10:32:12,FR,3
94.23.68.241,23461,koth_nucleus,11,2025-04-05-10:32:12,FR,3
188.165.6.153,29411,plr_hightower,13,2025-04-05-10:32:13,FR,3
178.33.116.130,39560,ctf_doublecross,15,2025-04-05-10:32:13,FR,3
213.32.108.79,24738,pl_goldrush,9,2025-04-05-10:32:13,NL,3
94.23.68.241,27742,pl_badwater,20,2025-04-05-10:32:13,FR,3
94.23.173.248,23842,pl_bloodwater,19,2025-04-05-10:32:14,CZ,3
188.165.184.118,20935,cp_granary,19,2025-04-05-10:32:14,FR,3
91.134.218.181,30786,plr_pipeline,16,2025-04-05-10:32:14,BE,3
188.165.184.118,30589,cp_coldfront,14,2025-04-05-10:32:15,FR,3
91.134.218.181,25828,pl_borneo,11,2025-04-05-10:32:15,BE,3
54.36.45.248,27422,ctf_turbine,22,2025-04-05-10:32:15,ES,3
54.36.45.248,30780,ctf_doublecross,11,2025-04-05-10:32:15,ES,3
178.32.46.89,35633,ctf_thundermountain,14,2025-04-05-10:32:16,BE,3
188.165.27.233,27803,koth_sawmill,13,2025-04-05-10:32:16,FR,3
91.134.218.181,25928,koth_megalo,24,2025-04-05-10:32:16,BE,3
94.23.173.248,20877,cp_coldfront,23,2025-04-05-10:32:17,CZ,3
178.32.46.89,27929,cp_mountainlab,8,2025-04-05-10:32:17,BE,3
51.68.236.45,35187,koth_highpass,13,2025-04-05-10:32:17,FR,3
54.37.178.201,23321,cp_gravelpit,14,2025-04-05-10:32:17,PT,3
91.134.218.181,34284,koth_king,20,2025-04-05-10:32:18,BE,3
51.68.236.45,25397,ctf_foundry,13,2025-04-05-10:32:18,FR,3
178.33.116.130,31261,cp_coldfront,17,2025-04-05-10:32:18,FR,3
193.221.192.40,27015,cp_orange_x3_fix,3,2025-04-05-10:32:19,GB,3
193.221.192.13,27015,trade_plaza_2,4,2025-04-05-10:32:19,GB,3
91.216.250.224,27015,cp_dustbowl,4,2025-04-05-10:32:19,GB,3
193.221.192.47,27015,trade_minecraft_realms_ff1,2,2025-04-05-10:32:19,GB,3
193.221.192.44,27015,plr_hightower,1,2025-04-05-10:32:20,GB,3
193.221.192.15,27015,plr_highertower,1,2025-04-05-10:32:20,GB,3
193.221.192.35,27015,cp_orange_x_7,4,2025-04-05-10:32:20,GB,3
193.221.192.31,27015,trade_plaza_2,27,2025-04-05-10:32:20,GB,3
178.32.48.53,26643,koth_king,10,2025-04-05-10:32:21,GB,3
193.221.192.12,27015,plr_highertower,2,2025-04-05-10:32:21,GB,3
193.221.192.37,27015,trade_portal2_v4_ugc_v8,3,2025-04-05-10:32:21,GB,3
193.221.192.34,27015,plr_highertower,1,2025-04-05-10:32:21,GB,3
178.32.48.53,24923,koth_sawmill,17,2025-04-05-10:32:22,GB,3
193.221.192.29,27015,ctf_2fort,18,2025-04-05-10:32:22,GB,3
31.186.250.115,27015,jump_it_final,1,2025-04-05-10:32:22,GB,3
178.32.48.53,25861,cp_granary,14,2025-04-05-10:32:23,GB,3
150.107.201.45,27146,mge_training_v8_beta4a,2,2025-04-05-10:32:23,GB,3
193.221.192.14,27015,ctf_2fort,1,2025-04-05-10:32:23,GB,3
193.221.192.41,27015,trade_minecraft_realms_v2,16,2025-04-05-10:32:23,GB,3
193.221.192.42,27015,achievement_apg_r16c,13,2025-04-05-10:32:24,GB,3
193.221.192.11,27015,cp_degrootkeep,4,2025-04-05-10:32:24,GB,3
193.221.192.38,27015,trade_rawr_v2_2,1,2025-04-05-10:32:24,GB,3
193.221.192.33,27015,plr_highertower,3,2025-04-05-10:32:24,GB,3
178.32.48.53,30008,cp_gorge,8,2025-04-05-10:32:25,GB,3
91.216.250.228,27015,dr_office_skial_hdr_final,13,2025-04-05-10:32:25,GB,3
193.221.192.32,27015,trade_minecraft_neon_v197,23,2025-04-05-10:32:25,GB,3
87.117.217.32,27018,pl_upward,2,2025-04-05-10:32:26,GB,3
31.207.202.9,27015,Sedative_Cube_map_Testificato_b,1,2025-04-05-10:32:26,RU,3
109.248.250.217,43335,jump_academy2_rc9a,3,2025-04-05-10:32:26,RU,3
109.248.250.217,42315,jump_academy_classic_b,4,2025-04-05-10:32:27,RU,3
109.248.250.217,27015,ctf_doublecross,5,2025-04-05-10:32:27,RU,3
109.248.250.217,27025,cp_dustbowl,10,2025-04-05-10:32:28,RU,3
109.248.250.217,42225,cp_orange_project_v5a,12,2025-04-05-10:32:28,RU,3
185.173.93.249,27015,slender_eyes_b1,1,2025-04-05-10:32:28,RU,3
114.55.64.188,27015,jump_gaylord,3,2025-04-05-10:32:29,CN,3
91.216.250.15,27015,ze_kitchen_skial_10,15,2025-04-05-10:32:29,US,3
193.38.251.81,27015,vsh_silo_park_b1_panda,3,2025-04-05-10:32:30,US,3
8.222.137.7,27015,jump_nefarious_final,1,2025-04-05-10:32:30,SG,3
121.127.47.33,22506,jump_fart2_final,10,2025-04-05-10:32:31,AU,3
124.221.140.4,27015,pl_snowycoast,1,2025-04-05-10:32:32,CN,3
39.115.43.184,27025,slender_mansion_b3c,3,2025-04-05-10:32:33,KR,3
175.193.243.85,27025,jump_moo,1,2025-04-05-10:32:34,KR,3
183.103.220.104,27019,trade_badsand_v64,2,2025-04-05-10:32:35,KR,3
1.13.15.176,27015,pl_upwater,5,2025-04-05-10:32:35,CN,3
39.174.71.147,11206,mvm_shadows_b3_adv_bauernhof,8,2025-04-05-10:32:36,CN,3
91.216.250.160,27015,ctf_2fort,27,2025-04-05-10:32:37,HK,3
91.216.250.161,27015,ctf_2fort,4,2025-04-05-10:32:37,HK,3
221.127.51.64,27025,jump_lilith,1,2025-04-05-10:32:38,HK,3
125.229.63.144,27010,achi_apg_whitey_v6a,4,2025-04-05-10:32:39,TW,3
118.189.202.252,26015,jump_academy2_rc9a,10,2025-04-05-10:32:39,SG,3
139.99.62.187,27120,mge_training_v8_beta4b,10,2025-04-05-10:32:40,CA,3
139.99.124.126,27100,mvm_nightfallnexus_b38,9,2025-04-05-10:32:41,SG,3
139.180.213.150,27015,achievement_engineer_day_fix3,16,2025-04-05-10:32:41,SG,3
139.99.124.126,27102,mvm_nightfallnexus_b38,1,2025-04-05-10:32:42,SG,3
139.99.124.126,27104,mvm_nightfallnexus_b38,1,2025-04-05-10:32:43,SG,3
139.99.62.187,27050,cp_orange_50f_tower_v7,3,2025-04-05-10:32:44,CA,3
193.221.192.242,27015,mge_training_v8_beta4b,2,2025-04-05-10:32:44,SG,3
185.211.51.200,27340,jump_jurf_a2,1,2025-04-05-10:32:45,NL,3
103.1.213.78,27500,pl_chilly,4,2025-04-05-10:32:46,AU,3
91.216.250.193,27015,ctf_2fort,28,2025-04-05-10:32:46,AU,3
51.161.199.24,27025,jump_renard,1,2025-04-05-10:32:47,AU,3
103.1.213.249,27500,pl_cashworks,1,2025-04-05-10:32:48,AU,3
103.62.51.134,27500,ctf_doublecross,3,2025-04-05-10:32:49,AU,3
91.216.250.194,27015,ctf_2fort,6,2025-04-05-10:32:49,AU,3
51.161.153.190,27015,ctf_doublecross,10,2025-04-05-10:32:50,AU,3
139.99.144.126,37015,achievement_idle_awesomebox_cit,8,2025-04-05-10:32:51,AU,3
103.212.224.85,27025,koth_highpass,3,2025-04-05-10:32:51,AU,3
103.62.51.134,27550,plr_hightower,8,2025-04-05-10:32:52,AU,3
103.152.197.20,27015,jump_academy2_rc9a,5,2025-04-05-10:32:54,AU,3
185.218.195.135,25573,cp_orange_x_10_2016_final,2,2025-04-05-10:32:55,FI,3
92.53.115.209,27015,ctf_2fort,2,2025-04-05-10:32:55,RU,3
95.165.174.98,28055,idle_servers_v78,2,2025-04-05-10:32:55,RU,3
62.122.213.119,27015,vsh_kakariko_pb3b,1,2025-04-05-10:32:56,RU,3
95.165.174.98,28054,idle_engineer_c4,5,2025-04-05-10:32:56,RU,3
95.165.174.98,28046,achievement_egypt_night_v19,6,2025-04-05-10:32:56,RU,3
62.122.214.232,27015,jb_servilive_v4,2,2025-04-05-10:32:56,RU,3
46.174.52.25,27222,vsh_egyptyspot_reworked_b2c,1,2025-04-05-10:32:57,RU,3
95.165.174.98,28044,IDLE_industry_v3,2,2025-04-05-10:32:57,RU,3
95.165.174.98,28043,idle_engineer_m20,9,2025-04-05-10:32:57,RU,3
62.122.214.232,27016,mge_oihguv_sucks_a12,10,2025-04-05-10:32:58,RU,3
93.95.101.238,27017,ctf_2fort,4,2025-04-05-10:32:58,RU,3
46.174.50.37,27204,wc_fhr_village,8,2025-04-05-10:32:58,RU,3
31.28.27.233,27015,ctf_doublecross_snowy,1,2025-04-05-10:32:59,RU,3
46.174.48.11,27232,jb_miami_v6,4,2025-04-05-10:32:59,RU,3
46.174.49.50,27240,ach_villains_city_ugl_sunset_a5,15,2025-04-05-10:32:59,RU,3
95.165.174.98,28045,idle_servers_v78,18,2025-04-05-10:33:00,RU,3
46.174.49.50,27225,achievement_idle_trk_v1f,14,2025-04-05-10:33:00,RU,3
45.136.205.51,27015,vsh_distillery,12,2025-04-05-10:33:00,RU,3
178.124.159.182,27015,cp_orange_x3,2,2025-04-05-10:33:01,BY,3
94.23.88.236,27050,vsh_skirmish,6,2025-04-05-10:33:01,FR,3
54.38.205.24,28055,cp_orange_x5_bg_v34,4,2025-04-05-10:33:01,PL,3
54.38.205.24,28045,cp_orange_x5_bg_v34,14,2025-04-05-10:33:02,PL,3
51.68.138.121,27015,achievement_idle_skbox_v36,1,2025-04-05-10:33:02,PL,3
176.213.119.221,27005,zavod_svo_fix,24,2025-04-05-10:33:02,RU,3
176.213.119.221,27009,norilsk_nickel_fix,12,2025-04-05-10:33:02,RU,3
176.213.119.221,27006,world_of_korbal,8,2025-04-05-10:33:03,RU,3
176.213.119.221,27002,trade_terpilsk_r_f,1,2025-04-05-10:33:03,RU,3
176.213.119.221,27007,muhosransk_fix2,5,2025-04-05-10:33:03,RU,3
142.132.254.174,27003,tfdb_rocketbucks_v2,1,2025-04-05-10:33:08,DE,3
176.9.123.229,27777,tf2ware_ultimate,2,2025-04-05-10:33:08,DE,3
46.4.13.201,7223,mvm_whitecliff_event_rc2_filler,8,2025-04-05-10:33:09,DE,3
176.9.123.229,27017,ctf_2fort,3,2025-04-05-10:33:09,DE,3
46.4.13.201,7222,mvm_area_52_rc3_intermediate,9,2025-04-05-10:33:10,DE,3
176.9.123.229,27020,trade_plaza_2,2,2025-04-05-10:33:10,DE,3
89.58.11.228,27015,strange_level_ultra_final,6,2025-04-05-10:33:10,DE,3
94.130.58.75,27050,ze_MotanumInc_OB_tf2,1,2025-04-05-10:33:10,DE,3
89.58.11.228,27020,strange_level_ultra_final,2,2025-04-05-10:33:11,DE,3
94.130.180.216,27019,mge_training_v8_beta4b,3,2025-04-05-10:33:11,DE,3
37.120.176.146,27015,dr_neonoir_impossible_v10x,1,2025-04-05-10:33:11,DE,3
208.115.206.26,24515,mvm_decoy,1,2025-04-05-10:33:12,DE,3
54.37.80.217,27015,slender_weepers_b3b,1,2025-04-05-10:33:12,FR,3
149.202.82.182,27016,cp_manor_event,7,2025-04-05-10:33:12,FR,3
149.202.82.182,27019,ctf_turbine,1,2025-04-05-10:33:13,FR,3
149.202.82.182,27017,trade_plaza_3_x6,1,2025-04-05-10:33:13,FR,3
149.202.82.182,27018,ctf_2fort,1,2025-04-05-10:33:13,FR,3
95.214.180.108,27030,trade_plaza_2_fixed2,1,2025-04-05-10:33:14,DE,3
54.38.211.58,27015,idle_sniper_war_v7,2,2025-04-05-10:33:14,GB,3
54.38.211.58,27019,idle_trade_awesomebox_v1h,1,2025-04-05-10:33:14,GB,3
54.38.211.58,27016,achievement_apg_r16c,1,2025-04-05-10:33:15,GB,3
109.237.111.167,27775,cp_orange_z4_v3,8,2025-04-05-10:33:20,KP,3
45.13.190.78,27015,cp_orange_x_7,7,2025-04-05-10:33:32,TR,3
192.99.19.228,27015,pl_goldrush,18,2025-04-05-10:33:32,CA,3
124.221.61.195,27015,mvm_lotus_b6_3_adv_ledmotif,7,2025-04-05-10:33:33,CN,3
141.193.68.170,27020,ctf_2fort,22,2025-04-05-10:33:33,US,3
141.193.68.170,27024,ctf_2fort,1,2025-04-05-10:33:33,US,3
141.193.68.170,27015,ze_surf_easy_v1_2_tf2,25,2025-04-05-10:33:34,US,3
141.193.68.170,27019,trade_plaza_3_x6,6,2025-04-05-10:33:34,US,3
141.193.68.170,27021,ctf_turbine,1,2025-04-05-10:33:34,US,3
205.178.182.182,27045,achievement_apg_r16c,1,2025-04-05-10:33:35,US,3
141.193.68.170,27023,achievement_idle_botbox_b1,6,2025-04-05-10:33:35,US,3
85.117.240.76,27065,plr_highertower_extended,11,2025-04-05-10:33:35,US,3
85.117.240.58,27040,cp_orange_x3_blw,1,2025-04-05-10:33:36,US,3
85.117.240.14,27020,cp_dustbowl,9,2025-04-05-10:33:36,US,3
85.117.240.51,27005,jail_snowballz_v30c,7,2025-04-05-10:33:37,US,3
85.117.240.61,27055,cp_orange_x3_blw,1,2025-04-05-10:33:37,US,3
85.117.240.5,27100,td_cavern_v5_2,1,2025-04-05-10:33:38,US,3
85.117.240.53,27015,achievement_engineer_blw_fix3,2,2025-04-05-10:33:38,US,3
85.117.240.57,27035,plr_highertower_extended,3,2025-04-05-10:33:39,US,3
192.223.27.84,27015,trade_unusual_paradise_xmas29,23,2025-04-05-10:33:39,US,3
107.173.199.223,27015,osen_online,2,2025-04-05-10:33:40,US,3
100.16.65.112,27356,mvm_shadows_b3_adv_bauernhof,3,2025-04-05-10:33:40,US,3
173.240.154.247,27395,mvm_ghost_town_Survival,13,2025-04-05-10:33:41,US,3
74.112.78.9,27115,cp_burghausen,21,2025-04-05-10:33:41,US,3
135.148.151.9,27015,cp_villa_b19,5,2025-04-05-10:33:42,US,3
182.218.179.11,30000,koth_leveled_v1,6,2025-04-05-10:33:43,KR,3
121.166.87.165,27015,cp_process_final,2,2025-04-05-10:33:51,KR,3
45.62.160.71,27015,cp_lavapit_final,74,2025-04-05-10:33:51,US,3
108.181.63.13,27115,mge_training_v8_beta4b,2,2025-04-05-10:33:52,US,3
91.229.114.43,21043,mcwallmart_g5,9,2025-04-05-10:33:52,US,3
108.181.63.51,27015,pl_pier,32,2025-04-05-10:33:53,US,3
45.61.170.17,27065,mvm_bigrock,1,2025-04-05-10:33:53,US,3
74.91.124.167,27015,ze_PoR_island_fixed_tf2_3,1,2025-04-05-10:33:53,US,3
74.91.122.181,27017,pl_2fort_ce_final1,1,2025-04-05-10:33:54,US,3
66.85.80.163,27090,mge_training_v8_beta4b,2,2025-04-05-10:33:54,US,3
74.91.113.210,27015,balloon_race_v2b,1,2025-04-05-10:33:55,US,3
66.85.80.163,27030,cp_orange_z7_sg7,5,2025-04-05-10:33:55,US,3
74.91.113.3,27015,slender_the_abyss_rc1,6,2025-04-05-10:33:56,US,3
74.91.113.65,27015,RPG_Silvester Verse,3,2025-04-05-10:33:56,US,3
121.41.116.54,57029,achievement_apg_r16c,26,2025-04-05-10:33:57,CN,3
74.117.181.245,27015,pd_static_rc2c,19,2025-04-05-10:33:58,US,3
205.178.177.24,27026,minecraftworld_fix_v16,3,2025-04-05-10:33:58,US,3
205.178.177.24,27027,vsh_skirmish_revised,13,2025-04-05-10:33:59,US,3
76.164.199.125,27019,mvm_decoy_expert1,5,2025-04-05-10:33:59,US,3
193.221.192.202,27015,mge_training_v8_beta4b,5,2025-04-05-10:34:00,US,3
205.178.177.24,27018,achievement_idle_awesomebox31,2,2025-04-05-10:34:00,US,3
72.181.204.55,27999,strange_level_jry_v2,1,2025-04-05-10:34:00,US,3
131.153.242.158,27015,trade_catplanet_v2,13,2025-04-05-10:34:01,US,3
174.136.202.89,27015,pl_ridgetech_rc1a,3,2025-04-05-10:34:15,US,3
145.239.70.42,27015,ZR_Coast Of The Dead 5,1,2025-04-05-10:34:15,FR,4
149.202.82.182,27015,achievement_engineer_a2_4_redux,1,2025-04-05-10:34:16,FR,4
95.214.180.108,27045,mvm_ghost_town,10,2025-04-05-10:34:16,DE,4
148.113.198.21,27025,pl_cashworks,20,2025-04-05-10:34:16,CA,4
148.113.198.21,27015,ctf_well,15,2025-04-05-10:34:17,CA,4
148.113.198.21,27045,ctf_2fort,18,2025-04-05-10:34:17,CA,4
141.193.68.185,27016,trade_plaza_2,8,2025-04-05-10:34:17,US,4
193.221.192.160,27015,plr_hightower,12,2025-04-05-10:34:18,US,4
141.193.68.170,27016,achievement_engineer_a2_4_redux,18,2025-04-05-10:34:18,US,4
193.221.192.161,27015,ctf_2fort,31,2025-04-05-10:34:19,US,4
141.193.68.170,27018,achievement_engineer_a2_4_redux,22,2025-04-05-10:34:19,US,4
85.117.240.123,27060,tf2ware_ultimate,13,2025-04-05-10:34:19,US,4
74.91.123.131,27015,pl_marewater_b6,1,2025-04-05-10:34:20,US,4
91.216.250.55,27015,ctf_2fort,30,2025-04-05-10:34:21,US,4
91.216.250.54,27015,vsh_skyhigh_resort_gl_cap,31,2025-04-05-10:34:21,US,4
91.216.250.32,27015,achievement_idle_awesomebox29,10,2025-04-05-10:34:21,US,4
100.16.65.112,27400,mvm_nightfallnexus_b38,9,2025-04-05-10:34:22,US,4
100.16.65.112,26302,mvm_hurricane_rc3b_exp_magnetis,1,2025-04-05-10:34:22,US,4
5.161.253.136,27015,plr_pipeline,24,2025-04-05-10:34:23,US,4
147.135.69.14,27021,pl_emerge,1,2025-04-05-10:34:24,US,4
193.221.192.86,27015,trade_minecraft_neon_v197,3,2025-04-05-10:34:24,US,4
193.221.192.84,27015,plr_highertower,1,2025-04-05-10:34:24,US,4
193.221.192.80,27015,ctf_2fort,6,2025-04-05-10:34:24,US,4
193.221.192.212,27015,ctf_2fooooooooooooooooort_rc3,3,2025-04-05-10:34:25,US,4
193.221.192.214,27015,trade_mall,1,2025-04-05-10:34:25,US,4
45.45.237.102,27015,minecraftworld_fix_v16,5,2025-04-05-10:34:25,US,4
193.221.192.85,27015,trade_minecraft_realms_v2,14,2025-04-05-10:34:25,US,4
193.243.190.14,27015,pl_rust,24,2025-04-05-10:34:26,US,4
193.221.192.210,27015,trade_plaza_2,6,2025-04-05-10:34:26,US,4
74.91.115.61,27015,jump_sampi_rc5,1,2025-04-05-10:34:26,US,4
162.248.92.33,27015,trade_delirium,7,2025-04-05-10:34:27,US,4
74.91.113.50,27019,slender_decay_b5c,11,2025-04-05-10:34:27,US,4
104.153.108.63,27045,pl_badwater,24,2025-04-05-10:34:28,US,4
104.153.108.63,27025,pl_badwater,24,2025-04-05-10:34:29,US,4
192.223.26.238,27019,mvm_terrorlict_final1_kaizo_sad,9,2025-04-05-10:34:30,US,4
192.223.26.238,27015,gm_ultrahill_v2,22,2025-04-05-10:34:30,US,4
162.248.89.55,27015,jump_academy2_rc9a,4,2025-04-05-10:34:32,US,4
74.91.127.161,27015,jump_academy2_rc9a,6,2025-04-05-10:34:32,US,4
205.178.177.24,27015,achievement_engineer_day_fix3,7,2025-04-05-10:34:33,US,4
193.38.251.14,27015,jb_mlcastle_refurbished_v5,16,2025-04-05-10:34:33,US,4
205.178.177.28,27020,plr_hightower,7,2025-04-05-10:34:34,US,4
74.91.114.223,27087,pl_fifthcurve_event,3,2025-04-05-10:34:34,US,4
74.91.114.93,27015,ctf_2fort_improved_a8f1,6,2025-04-05-10:34:35,US,4
159.89.142.219,27016,tr_walkway_rc2,2,2025-04-05-10:34:36,US,4
74.91.117.2,27015,pl_snowycoast,24,2025-04-05-10:34:37,US,4
91.216.250.30,27015,trade_plaza4_portal4,10,2025-04-05-10:34:37,US,4
91.216.250.10,27015,ctf_2fort,60,2025-04-05-10:34:38,US,4
91.216.250.13,27015,dr_breadland_v3a,29,2025-04-05-10:34:38,US,4
91.216.250.17,27015,plr_hightower,1,2025-04-05-10:34:38,US,4
91.216.250.16,27015,ctf_turbine,19,2025-04-05-10:34:39,US,4
91.216.250.18,27015,koth_harvest_final,23,2025-04-05-10:34:39,US,4
193.221.192.201,27015,idle_trade_awesomebox_v1h,2,2025-04-05-10:34:39,US,4
91.216.250.33,27015,cp_dustbowl,11,2025-04-05-10:34:40,US,4
108.181.244.75,35700,arena_sawmill,1,2025-04-05-10:34:40,US,4
193.221.192.198,27015,plr_highertower,8,2025-04-05-10:34:41,US,4
172.240.67.28,27015,pkmn_goldenrodcity_b3,2,2025-04-05-10:34:42,US,4
149.28.71.4,27015,achievement_engineer_day_fix3,3,2025-04-05-10:34:43,US,4
193.221.192.116,27015,ctf_2fort,18,2025-04-05-10:34:43,US,4
193.221.192.114,27015,idle_sniper_war_v7,2,2025-04-05-10:34:43,US,4
66.150.155.18,27015,idle_cy4g_pokefarmz,8,2025-04-05-10:34:44,US,4
162.248.93.23,27015,jump_bojack_v2,1,2025-04-05-10:34:44,US,4
104.153.109.128,27015,jump_academy2_rc9a,1,2025-04-05-10:34:45,US,4
104.153.109.119,27015,jump_home_v2,3,2025-04-05-10:34:46,US,4
104.153.109.129,27015,jump_academy2_rc9a,2,2025-04-05-10:34:46,US,4
131.196.196.197,27610,ctf_turbine,2,2025-04-05-10:34:47,BR,4
45.235.99.105,27042,ctf_turbine_pro_rc4,10,2025-04-05-10:34:48,AR,4
